type,sku,name,description,regular_price,categories,images,grouped_products,attribute_1_name,attribute_1_values,attribute_2_name,attribute_2_values,attribute_3_name,attribute_3_values
			",10750000,Sản phẩm nổi bật,"https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-segovia-trang-01.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-segovia-trang-02.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-segovia-trang-03.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-segovia-trang-04.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-segovia-trang-05.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-segovia-trang-06.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-segovia-trang-07.png",#SEGOVIA,attribute_pa_chat-lieu,cao-su-thien-nhien,attribute_pa_do-day,5-cm,attribute_pa_kich-thuoc,1-8m-x-2-0m
variation,#SEGOVIA,Nệm cao su Segovia,"
				<div class=""component-left"">
					<div class=""component-box"">
						<h3 class=""title"">Giới thiệu sản phẩm</h3>
						<div class=""content"">
							<p>1. Nệm cao su QUEEN LATEX SEGOVIA được <strong><span style=""color: #008000;"">sản xuất từ 100% cao su thiên nhiên</span></strong>. Với nguồn nguyên liệu cao su chất lượng cao, hoàn toàn không pha trộn cao su nhân tạo khiến cho sản phẩm có những tính năng nổi trội hơn so với những dòng sản phẩm khác, đảm bảo an toàn cho sức khỏe người tiêu dùng.</p>
<p style=""text-align: center;""><img class=""alignnone wp-image-4108 size-full"" src=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-1.jpg"" alt="""" width=""2000"" height=""433"" srcset=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-1.jpg 2000w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-1-300x65.jpg 300w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-1-1024x222.jpg 1024w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-1-768x166.jpg 768w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-1-1536x333.jpg 1536w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-1-600x130.jpg 600w"" sizes=""(max-width: 2000px) 100vw, 2000px""></p>
<p>&nbsp;</p>
<p>2. <span style=""color: #008000;""><strong>Thiết kế đặc biệt nâng đỡ đa vùng</strong></span> của nệm giúp phân bố đều một cách hợp lý trọng lượng cơ thể, ôm sát mọi đường cong từ đầu xuống chân, rất tốt cho việc bảo vệ cột sống lưng. Nệm cao su thiên nhiên Segovia mang đến cho bạn sự dễ chịu ở mọi tư thế nằm và thư giãn tuyệt vời.</p>
<p style=""text-align: center;""><img class=""alignnone wp-image-4110 size-full"" src=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-2.jpg"" alt="""" width=""1948"" height=""644"" srcset=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-2.jpg 1948w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-2-300x99.jpg 300w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-2-1024x339.jpg 1024w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-2-768x254.jpg 768w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-2-1536x508.jpg 1536w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-2-600x198.jpg 600w"" sizes=""(max-width: 1948px) 100vw, 1948px""></p>
<p>&nbsp;</p>
<p>3. Các cấu trúc tế bào mở của cao su với các bong bóng bọt khí kết nối của latex <span style=""color: #008000;""><strong>đảm bảo thông hơi tối đa, tạo cho nệm kiên cố vững chắc hơn.</strong></span></p>
<p><img class=""alignnone wp-image-4113 size-full"" src=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-3-scaled.jpg"" alt="""" width=""2560"" height=""851"" srcset=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-3-scaled.jpg 2560w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-3-300x100.jpg 300w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-3-1024x340.jpg 1024w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-3-768x255.jpg 768w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-3-1536x510.jpg 1536w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-3-2048x680.jpg 2048w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-3-600x199.jpg 600w"" sizes=""(max-width: 2560px) 100vw, 2560px""></p>
<p>&nbsp;</p>
<p>4. Thiết kế thông minh với hệ thống nâng đỡ bằng <span style=""color: #008000;""><strong>cấu trúc vòm bán nguyệt</strong> </span>của nệm cao su Segovia không chỉ <span style=""color: #008000;""><strong>thoáng khí vượt trội</strong></span>, tạo sự thoải mái cho người sử dụng mà còn kéo dài tối đa độ bền sản phẩm.</p>
<p><img class=""alignnone wp-image-9405 size-full"" src=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-thien-nhien-segovia-1-2048x964-1.jpg"" alt="""" width=""2048"" height=""964"" srcset=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-thien-nhien-segovia-1-2048x964-1.jpg 2048w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-thien-nhien-segovia-1-2048x964-1-300x141.jpg 300w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-thien-nhien-segovia-1-2048x964-1-1024x482.jpg 1024w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-thien-nhien-segovia-1-2048x964-1-768x362.jpg 768w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-thien-nhien-segovia-1-2048x964-1-1536x723.jpg 1536w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-thien-nhien-segovia-1-2048x964-1-600x282.jpg 600w"" sizes=""(max-width: 2048px) 100vw, 2048px""></p>
<p>&nbsp;</p>
<p>5. Nệm cao su thiên nhiên QUEEN LATEX SEGOVIA giúp bạn có thể thay đổi nhiều tư thế ngủ một cách thoải mái nhất, cho phép <span style=""color: #008000;""><strong>chuyển động cơ thể tự nhiên mà không làm phiền đến người nằm cạnh</strong></span>.</p>
<p><span style=""font-family: Arial; font-size: large;""><img class=""alignnone wp-image-4115 size-full"" src=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-4.jpg"" alt="""" width=""2000"" height=""716"" srcset=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-4.jpg 2000w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-4-300x107.jpg 300w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-4-1024x367.jpg 1024w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-4-768x275.jpg 768w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-4-1536x550.jpg 1536w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-4-600x215.jpg 600w"" sizes=""(max-width: 2000px) 100vw, 2000px""></span></p>
<p>&nbsp;</p>
<p>6. Nệm cao su thiên nhiên QUEEN LATEX SEGOVIA còn có <strong><span style=""color: #008000;"">độ đàn hồi hoàn hảo, giúp giảm áp lực vùng tiếp xúc các vùng tiêu điểm </span></strong>như vai, hông, lưng. Với tính toán cân bằng độ cứng mềm phù hợp giúp cải thiện sức khỏe, không gây tình trạng đau nhức do nằm sai tư thế hoặc do bề mặt thô cứng tổn thương cơ thể, đảm báo lưu thông máu hiệu quả nhất.</p>
<p><span style=""font-family: Arial; font-size: large;""><img class=""alignnone wp-image-4118 size-full"" src=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-5.jpg"" alt="""" width=""2000"" height=""731"" srcset=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-5.jpg 2000w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-5-300x110.jpg 300w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-5-1024x374.jpg 1024w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-5-768x281.jpg 768w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-5-1536x561.jpg 1536w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-5-600x219.jpg 600w"" sizes=""(max-width: 2000px) 100vw, 2000px""></span></p>
<p>&nbsp;</p>
<p>7. Nệm cao su thiên nhiên QUEEN LATEX SEGOVIA còn áp dụng <span style=""color: #008000;""><strong>công nghệ kháng khuẩn và vi nấm</strong></span>. Công nghệ hiện đại này giúp cho vi khuẩn không có nguy cơ xâm nhập vào bên trong nệm, giúp phòng ngừa các vấn đề về sức khỏe.<span style=""font-family: Arial; font-size: large;""><img class=""alignnone wp-image-9407 size-full"" src=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-6-1.jpg"" alt="""" width=""1876"" height=""780"" srcset=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-6-1.jpg 1876w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-6-1-300x125.jpg 300w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-6-1-1024x426.jpg 1024w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-6-1-768x319.jpg 768w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-6-1-1536x639.jpg 1536w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-6-1-600x249.jpg 600w"" sizes=""(max-width: 1876px) 100vw, 1876px""></span></p>
<p><img class=""aligncenter wp-image-4133 size-full"" src=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-7.jpg"" alt="""" width=""910"" height=""500"" srcset=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-7.jpg 910w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-7-300x165.jpg 300w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-7-768x422.jpg 768w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-7-600x330.jpg 600w"" sizes=""(max-width: 910px) 100vw, 910px""></p>
						</div>
					</div>
				</div>
				<div class=""component-right"">
					<div class=""component-box"">
						<h3 class=""title"">
							Thông số kỹ thuật						</h3>
						<div class=""technical_data"">
							<div class=""content"">
								<p><span style=""color: #008000;""><strong>» Nguyên liệu:</strong></span></p>
<p>– Thành phần cao su thiên nhiên 100%</p>
<p>– Phần lõi bên trong: 1 nệm đổ khuôn nguyên khối 1 mặt lỗ lớn</p>
<p>– Lớp vỏ bảo vệ: Gấm Indonesia Nhập khẩu, định lượng 200g/m2</p>
<p>– Dây kéo tiện dụng cho việc vệ sinh tháo rời</p>
<p><span style=""color: #008000;""><strong>» Nguồn gốc:&nbsp;</strong></span>Các dòng sản phẩm Queen Latex được sản xuất theo quy trình khép kín từ khai thác mủ cao su chế biến đến chế biến gia công đóng gói. Nguyên liệu chính sản xuất nệm cao su hầu hết được khai thác từ các nông trường cao su Nam bộ tại Bình Dương, Bình Phước, Tây Ninh… có độ ổn định cao và chất lượng</p>
<p><span style=""color: #008000;""><strong>» Độ cứng cảm nhận:&nbsp;</strong></span>Firm (vững chắc)</p>
<p><img class=""alignnone wp-image-4169 size-full"" src=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-thien-nhien-segovia-2.jpg"" alt="""" width=""696"" height=""829"" srcset=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-thien-nhien-segovia-2.jpg 696w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-thien-nhien-segovia-2-252x300.jpg 252w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-thien-nhien-segovia-2-600x715.jpg 600w"" sizes=""(max-width: 696px) 100vw, 696px""></p>
							</div>
						</div>
					</div>
				</div>
			",14620000,Sản phẩm nổi bật,"https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-segovia-trang-01.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-segovia-trang-02.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-segovia-trang-03.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-segovia-trang-04.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-segovia-trang-05.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-segovia-trang-06.png,https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-segovia-trang-07.png",#SEGOVIA,attribute_pa_chat-lieu,cao-su-thien-nhien,attribute_pa_do-day,10-cm,attribute_pa_kich-thuoc,1-6m-x-2-0m
variation,#SEGOVIA,Nệm cao su Segovia,"
				<div class=""component-left"">
					<div class=""component-box"">
						<h3 class=""title"">Giới thiệu sản phẩm</h3>
						<div class=""content"">
							<p>1. Nệm cao su QUEEN LATEX SEGOVIA được <strong><span style=""color: #008000;"">sản xuất từ 100% cao su thiên nhiên</span></strong>. Với nguồn nguyên liệu cao su chất lượng cao, hoàn toàn không pha trộn cao su nhân tạo khiến cho sản phẩm có những tính năng nổi trội hơn so với những dòng sản phẩm khác, đảm bảo an toàn cho sức khỏe người tiêu dùng.</p>
<p style=""text-align: center;""><img class=""alignnone wp-image-4108 size-full"" src=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-1.jpg"" alt="""" width=""2000"" height=""433"" srcset=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-1.jpg 2000w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-1-300x65.jpg 300w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-1-1024x222.jpg 1024w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-1-768x166.jpg 768w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-1-1536x333.jpg 1536w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-1-600x130.jpg 600w"" sizes=""(max-width: 2000px) 100vw, 2000px""></p>
<p>&nbsp;</p>
<p>2. <span style=""color: #008000;""><strong>Thiết kế đặc biệt nâng đỡ đa vùng</strong></span> của nệm giúp phân bố đều một cách hợp lý trọng lượng cơ thể, ôm sát mọi đường cong từ đầu xuống chân, rất tốt cho việc bảo vệ cột sống lưng. Nệm cao su thiên nhiên Segovia mang đến cho bạn sự dễ chịu ở mọi tư thế nằm và thư giãn tuyệt vời.</p>
<p style=""text-align: center;""><img class=""alignnone wp-image-4110 size-full"" src=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-2.jpg"" alt="""" width=""1948"" height=""644"" srcset=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-2.jpg 1948w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-2-300x99.jpg 300w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-2-1024x339.jpg 1024w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-2-768x254.jpg 768w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-2-1536x508.jpg 1536w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-2-600x198.jpg 600w"" sizes=""(max-width: 1948px) 100vw, 1948px""></p>
<p>&nbsp;</p>
<p>3. Các cấu trúc tế bào mở của cao su với các bong bóng bọt khí kết nối của latex <span style=""color: #008000;""><strong>đảm bảo thông hơi tối đa, tạo cho nệm kiên cố vững chắc hơn.</strong></span></p>
<p><img class=""alignnone wp-image-4113 size-full"" src=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-3-scaled.jpg"" alt="""" width=""2560"" height=""851"" srcset=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-3-scaled.jpg 2560w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-3-300x100.jpg 300w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-3-1024x340.jpg 1024w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-3-768x255.jpg 768w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-3-1536x510.jpg 1536w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-3-2048x680.jpg 2048w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-3-600x199.jpg 600w"" sizes=""(max-width: 2560px) 100vw, 2560px""></p>
<p>&nbsp;</p>
<p>4. Thiết kế thông minh với hệ thống nâng đỡ bằng <span style=""color: #008000;""><strong>cấu trúc vòm bán nguyệt</strong> </span>của nệm cao su Segovia không chỉ <span style=""color: #008000;""><strong>thoáng khí vượt trội</strong></span>, tạo sự thoải mái cho người sử dụng mà còn kéo dài tối đa độ bền sản phẩm.</p>
<p><img class=""alignnone wp-image-9405 size-full"" src=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-thien-nhien-segovia-1-2048x964-1.jpg"" alt="""" width=""2048"" height=""964"" srcset=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-thien-nhien-segovia-1-2048x964-1.jpg 2048w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-thien-nhien-segovia-1-2048x964-1-300x141.jpg 300w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-thien-nhien-segovia-1-2048x964-1-1024x482.jpg 1024w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-thien-nhien-segovia-1-2048x964-1-768x362.jpg 768w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-thien-nhien-segovia-1-2048x964-1-1536x723.jpg 1536w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-thien-nhien-segovia-1-2048x964-1-600x282.jpg 600w"" sizes=""(max-width: 2048px) 100vw, 2048px""></p>
<p>&nbsp;</p>
<p>5. Nệm cao su thiên nhiên QUEEN LATEX SEGOVIA giúp bạn có thể thay đổi nhiều tư thế ngủ một cách thoải mái nhất, cho phép <span style=""color: #008000;""><strong>chuyển động cơ thể tự nhiên mà không làm phiền đến người nằm cạnh</strong></span>.</p>
<p><span style=""font-family: Arial; font-size: large;""><img class=""alignnone wp-image-4115 size-full"" src=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-4.jpg"" alt="""" width=""2000"" height=""716"" srcset=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-4.jpg 2000w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-4-300x107.jpg 300w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-4-1024x367.jpg 1024w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-4-768x275.jpg 768w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-4-1536x550.jpg 1536w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-4-600x215.jpg 600w"" sizes=""(max-width: 2000px) 100vw, 2000px""></span></p>
<p>&nbsp;</p>
<p>6. Nệm cao su thiên nhiên QUEEN LATEX SEGOVIA còn có <strong><span style=""color: #008000;"">độ đàn hồi hoàn hảo, giúp giảm áp lực vùng tiếp xúc các vùng tiêu điểm </span></strong>như vai, hông, lưng. Với tính toán cân bằng độ cứng mềm phù hợp giúp cải thiện sức khỏe, không gây tình trạng đau nhức do nằm sai tư thế hoặc do bề mặt thô cứng tổn thương cơ thể, đảm báo lưu thông máu hiệu quả nhất.</p>
<p><span style=""font-family: Arial; font-size: large;""><img class=""alignnone wp-image-4118 size-full"" src=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-5.jpg"" alt="""" width=""2000"" height=""731"" srcset=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-5.jpg 2000w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-5-300x110.jpg 300w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-5-1024x374.jpg 1024w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-5-768x281.jpg 768w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-5-1536x561.jpg 1536w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-5-600x219.jpg 600w"" sizes=""(max-width: 2000px) 100vw, 2000px""></span></p>
<p>&nbsp;</p>
<p>7. Nệm cao su thiên nhiên QUEEN LATEX SEGOVIA còn áp dụng <span style=""color: #008000;""><strong>công nghệ kháng khuẩn và vi nấm</strong></span>. Công nghệ hiện đại này giúp cho vi khuẩn không có nguy cơ xâm nhập vào bên trong nệm, giúp phòng ngừa các vấn đề về sức khỏe.<span style=""font-family: Arial; font-size: large;""><img class=""alignnone wp-image-9407 size-full"" src=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-6-1.jpg"" alt="""" width=""1876"" height=""780"" srcset=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-6-1.jpg 1876w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-6-1-300x125.jpg 300w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-6-1-1024x426.jpg 1024w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-6-1-768x319.jpg 768w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-6-1-1536x639.jpg 1536w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-6-1-600x249.jpg 600w"" sizes=""(max-width: 1876px) 100vw, 1876px""></span></p>
<p><img class=""aligncenter wp-image-4133 size-full"" src=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-7.jpg"" alt="""" width=""910"" height=""500"" srcset=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-7.jpg 910w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-7-300x165.jpg 300w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-7-768x422.jpg 768w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-standard-van-thanh-7-600x330.jpg 600w"" sizes=""(max-width: 910px) 100vw, 910px""></p>
						</div>
					</div>
				</div>
				<div class=""component-right"">
					<div class=""component-box"">
						<h3 class=""title"">
							Thông số kỹ thuật						</h3>
						<div class=""technical_data"">
							<div class=""content"">
								<p><span style=""color: #008000;""><strong>» Nguyên liệu:</strong></span></p>
<p>– Thành phần cao su thiên nhiên 100%</p>
<p>– Phần lõi bên trong: 1 nệm đổ khuôn nguyên khối 1 mặt lỗ lớn</p>
<p>– Lớp vỏ bảo vệ: Gấm Indonesia Nhập khẩu, định lượng 200g/m2</p>
<p>– Dây kéo tiện dụng cho việc vệ sinh tháo rời</p>
<p><span style=""color: #008000;""><strong>» Nguồn gốc:&nbsp;</strong></span>Các dòng sản phẩm Queen Latex được sản xuất theo quy trình khép kín từ khai thác mủ cao su chế biến đến chế biến gia công đóng gói. Nguyên liệu chính sản xuất nệm cao su hầu hết được khai thác từ các nông trường cao su Nam bộ tại Bình Dương, Bình Phước, Tây Ninh… có độ ổn định cao và chất lượng</p>
<p><span style=""color: #008000;""><strong>» Độ cứng cảm nhận:&nbsp;</strong></span>Firm (vững chắc)</p>
<p><img class=""alignnone wp-image-4169 size-full"" src=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-thien-nhien-segovia-2.jpg"" alt="""" width=""696"" height=""829"" srcset=""https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-thien-nhien-segovia-2.jpg 696w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-thien-nhien-segovia-2-252x300.jpg 252w, https://nemvanthanh.vn/wp-content/uploads/2020/05/nem-cao-su-thien-nhien-segovia-2-600x715.jpg 600w"" sizes=""(max-width: 696px) 100vw, 696px""></p>
							</div>
						</div>
					</div>
				</div>
